MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021014	Buffalo Creek	A	Annual	2016	2016	3		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021015	Charles Darwin	A	Annual	2016	2016	10		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021016	Coconut Grove	A	Annual	2016	2016	3190		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021017	East Arm	A	Annual	2016	2016	6		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021018	Jingili	A	Annual	2016	2016	2053		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021019	Karama	A	Annual	2016	2016	5392		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021020	Leanyer	A	Annual	2016	2016	5033		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021021	Lyons (NT)	A	Annual	2016	2016	3347		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021022	Malak - Marrara	A	Annual	2016	2016	5196		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021023	Millner	A	Annual	2016	2016	2852		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021024	Moil	A	Annual	2016	2016	2295		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021025	Nightcliff	A	Annual	2016	2016	4380		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021026	Rapid Creek	A	Annual	2016	2016	3606		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021027	Tiwi	A	Annual	2016	2016	2800		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021028	Wagaman	A	Annual	2016	2016	2370		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021029	Wanguri	A	Annual	2016	2016	2006		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701021030	Wulagi	A	Annual	2016	2016	2714		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701031031	Howard Springs	A	Annual	2016	2016	5735		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701031032	Humpty Doo	A	Annual	2016	2016	8954		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701031033	Koolpinyah	A	Annual	2016	2016	20		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701031034	Virginia	A	Annual	2016	2016	3857		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701031035	Weddell	A	Annual	2016	2016	4957		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041036	Bakewell	A	Annual	2016	2016	3897		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041037	Driver	A	Annual	2016	2016	3226		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041038	Durack - Marlow Lagoon	A	Annual	2016	2016	4231		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041039	Gray	A	Annual	2016	2016	3741		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041040	Moulden	A	Annual	2016	2016	3525		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041041	Palmerston - North	A	Annual	2016	2016	5084		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041042	Palmerston - South	A	Annual	2016	2016	1667		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041043	Rosebery - Bellamack	A	Annual	2016	2016	6004		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	701041044	Woodroffe	A	Annual	2016	2016	3690		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011045	Charles	A	Annual	2016	2016	4602		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011046	East Side	A	Annual	2016	2016	5907		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011047	Flynn (NT)	A	Annual	2016	2016	5026		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011048	Larapinta	A	Annual	2016	2016	5803		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011049	Mount Johns	A	Annual	2016	2016	4088		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011050	Petermann - Simpson	A	Annual	2016	2016	2487		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011051	Ross	A	Annual	2016	2016	2487		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011052	Sandover - Plenty	A	Annual	2016	2016	4392		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011053	Tanami	A	Annual	2016	2016	3537		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702011054	Yuendumu - Anmatjere	A	Annual	2016	2016	2386		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702021055	Barkly	A	Annual	2016	2016	3200		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702021056	Tennant Creek	A	Annual	2016	2016	3662		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702031057	Alligator	A	Annual	2016	2016	4883		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702031058	Daly	A	Annual	2016	2016	2347		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702031059	Thamarrurr	A	Annual	2016	2016	2890		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702031060	Tiwi Islands	A	Annual	2016	2016	3093		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702031061	West Arnhem	A	Annual	2016	2016	5679		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702041062	Anindilyakwa	A	Annual	2016	2016	3104		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702041063	East Arnhem	A	Annual	2016	2016	8774		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702041064	Nhulunbuy	A	Annual	2016	2016	2057		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702051065	Elsey	A	Annual	2016	2016	2477		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702051066	Gulf	A	Annual	2016	2016	4903		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702051067	Katherine	A	Annual	2016	2016	11057		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	702051068	Victoria River	A	Annual	2016	2016	2721		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	797979799	Migratory - Offshore - Shipping (NT)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	799999499	No usual address (NT)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011001	Aranda	A	Annual	2016	2016	2481		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011002	Belconnen	A	Annual	2016	2016	6178		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011003	Bruce	A	Annual	2016	2016	7584		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011004	Charnwood	A	Annual	2016	2016	2973		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011005	Cook	A	Annual	2016	2016	2847		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011006	Dunlop	A	Annual	2016	2016	7253		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011007	Evatt	A	Annual	2016	2016	5359		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011008	Florey	A	Annual	2016	2016	5042		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011009	Flynn (ACT)	A	Annual	2016	2016	3455		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011010	Fraser	A	Annual	2016	2016	2059		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011011	Giralang	A	Annual	2016	2016	3307		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011012	Gooromon	A	Annual	2016	2016	4		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011013	Hawker	A	Annual	2016	2016	2836		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011014	Higgins	A	Annual	2016	2016	2998		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011015	Holt	A	Annual	2016	2016	4754		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011016	Kaleen	A	Annual	2016	2016	7548		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011017	Latham	A	Annual	2016	2016	3557		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011018	Lawson	A	Annual	2016	2016	153		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011019	Macgregor (ACT)	A	Annual	2016	2016	6582		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011020	Macquarie	A	Annual	2016	2016	2699		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011021	McKellar	A	Annual	2016	2016	2834		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011022	Melba	A	Annual	2016	2016	3222		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011023	Page	A	Annual	2016	2016	2916		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011024	Scullin	A	Annual	2016	2016	2811		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011025	Spence	A	Annual	2016	2016	2628		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801011026	Weetangera	A	Annual	2016	2016	2598		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801021027	ACT - South West	A	Annual	2016	2016	5042		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801021028	Molonglo	A	Annual	2016	2016	28		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801021029	Namadgi	A	Annual	2016	2016	31		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801031030	ACT - East	A	Annual	2016	2016	874		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801031031	Hume	A	Annual	2016	2016	320		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801031032	Kowen	A	Annual	2016	2016	40		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801031033	Majura	A	Annual	2016	2016	256		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041034	Amaroo	A	Annual	2016	2016	5915		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041035	Bonner	A	Annual	2016	2016	5583		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041036	Casey	A	Annual	2016	2016	5186		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041037	Crace	A	Annual	2016	2016	4209		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041038	Forde	A	Annual	2016	2016	4093		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041039	Franklin	A	Annual	2016	2016	6530		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041040	Gungahlin	A	Annual	2016	2016	6137		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041041	Gungahlin - East	A	Annual	2016	2016	19		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041042	Gungahlin - West	A	Annual	2016	2016	737		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041043	Hall	A	Annual	2016	2016	345		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041044	Harrison	A	Annual	2016	2016	8245		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041045	Mitchell	A	Annual	2016	2016	9		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041046	Ngunnawal	A	Annual	2016	2016	10417		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041047	Nicholls	A	Annual	2016	2016	6923		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801041048	Palmerston	A	Annual	2016	2016	5702		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051049	Acton	A	Annual	2016	2016	2279		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051050	Ainslie	A	Annual	2016	2016	5312		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051051	Braddon	A	Annual	2016	2016	5883		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051052	Campbell	A	Annual	2016	2016	5557		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051053	Civic	A	Annual	2016	2016	4200		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051054	Dickson	A	Annual	2016	2016	2288		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051055	Downer	A	Annual	2016	2016	3683		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051056	Hackett	A	Annual	2016	2016	2931		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051057	Lyneham	A	Annual	2016	2016	5012		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051058	O'Connor (ACT)	A	Annual	2016	2016	5693		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051059	Reid	A	Annual	2016	2016	1758		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051060	Turner	A	Annual	2016	2016	4001		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801051061	Watson	A	Annual	2016	2016	6021		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061062	Deakin	A	Annual	2016	2016	2757		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061063	Forrest	A	Annual	2016	2016	1651		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061064	Griffith (ACT)	A	Annual	2016	2016	4343		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061065	Kingston - Barton	A	Annual	2016	2016	5763		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061066	Lake Burley Griffin	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061067	Narrabundah	A	Annual	2016	2016	6113		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061068	Parkes (ACT)	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061069	Red Hill (ACT)	A	Annual	2016	2016	3298		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801061070	Yarralumla	A	Annual	2016	2016	2903		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071071	Banks	A	Annual	2016	2016	4865		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071072	Bonython	A	Annual	2016	2016	3718		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071073	Calwell	A	Annual	2016	2016	5587		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071074	Chisholm	A	Annual	2016	2016	5156		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071075	Conder	A	Annual	2016	2016	5060		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071076	Fadden	A	Annual	2016	2016	3022		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071077	Gilmore	A	Annual	2016	2016	2714		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071078	Gordon (ACT)	A	Annual	2016	2016	7578		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071079	Gowrie (ACT)	A	Annual	2016	2016	2985		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071080	Greenway	A	Annual	2016	2016	1802		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071081	Isabella Plains	A	Annual	2016	2016	4315		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071082	Kambah	A	Annual	2016	2016	14983		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071083	Macarthur	A	Annual	2016	2016	1410		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071084	Monash	A	Annual	2016	2016	5373		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071085	Mount Taylor	A	Annual	2016	2016	3		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071086	Oxley (ACT)	A	Annual	2016	2016	1723		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071087	Richardson	A	Annual	2016	2016	2955		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071088	Theodore	A	Annual	2016	2016	3865		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071089	Tuggeranong	A	Annual	2016	2016	31		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801071090	Wanniassa	A	Annual	2016	2016	7512		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081091	Chapman	A	Annual	2016	2016	2635		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081092	Duffy	A	Annual	2016	2016	3196		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081093	Fisher	A	Annual	2016	2016	2944		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081094	Holder	A	Annual	2016	2016	2615		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081095	Rivett	A	Annual	2016	2016	2999		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081096	Stirling	A	Annual	2016	2016	2042		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081097	Waramanga	A	Annual	2016	2016	2525		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801081098	Weston	A	Annual	2016	2016	3278		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	801091099	Chifley	A	Annual	2016	2016	2673		
